,País,Apellido,y,c
252,Cuba,Alvarez,0.27272727272727276,Cuba
263,República Dominicana,Alvarez,0.073943661971831,Dominicana
262,Puerto Rico,Alvarez,0.0,Puerto Rico
11657,México,Alvez,0.0,Mexico
11655,Guatemala,Alvez,0.0,Guatemala
11654,El Salvador,Alvez,0.0,El Salvador
11656,Honduras,Alvez,0.0,Honduras
11658,Nicaragua,Alvez,0.0,Nicaragua
11651,Costa Rica,Alvez,0.0,Costa Rica
11659,Panamá,Alvez,0.0,Panama
11650,Colombia,Alvez,0.0,Colombia
11665,Venezuela,Alvez,0.0,Venezuela
11653,Ecuador,Alvez,0.0,Ecuador
11661,Perú,Alvez,0.0,Peru
11648,Bolivia,Alvez,0.0,Bolivia
11649,Chile,Alvez,0.0,Chile
11647,Argentina,Alvez,0.0,Argentina
11660,Paraguay,Alvez,0.0,Paraguay
11664,Uruguay,Alvez,0.05048076923076924,Uruguay
11652,Cuba,Alvez,0.0,Cuba
11663,República Dominicana,Alvez,0.0,Dominicana
11662,Puerto Rico,Alvez,0.0,Puerto Rico
7781,México,Amador,0.0,Mexico
7779,Guatemala,Amador,0.0,Guatemala
7778,El Salvador,Amador,0.0,El Salvador
7780,Honduras,Amador,0.09012875536480687,Honduras
7782,Nicaragua,Amador,0.08235294117647059,Nicaragua
7775,Costa Rica,Amador,0.0,Costa Rica
7783,Panamá,Amador,0.0,Panama
7774,Colombia,Amador,0.0,Colombia
7789,Venezuela,Amador,0.0,Venezuela
7777,Ecuador,Amador,0.0,Ecuador
7785,Perú,Amador,0.0,Peru
7772,Bolivia,Amador,0.0,Bolivia
7773,Chile,Amador,0.0,Chile
7771,Argentina,Amador,0.0,Argentina
7784,Paraguay,Amador,0.0,Paraguay
7788,Uruguay,Amador,0.0,Uruguay
7776,Cuba,Amador,0.0,Cuba
7787,República Dominicana,Amador,0.0,Dominicana
7786,Puerto Rico,Amador,0.0,Puerto Rico
9491,México,Amarilla,0.0,Mexico
9489,Guatemala,Amarilla,0.0,Guatemala
9488,El Salvador,Amarilla,0.0,El Salvador
9490,Honduras,Amarilla,0.0,Honduras
9492,Nicaragua,Amarilla,0.0,Nicaragua
9485,Costa Rica,Amarilla,0.0,Costa Rica
9493,Panamá,Amarilla,0.0,Panama
9484,Colombia,Amarilla,0.0,Colombia
9499,Venezuela,Amarilla,0.0,Venezuela
9487,Ecuador,Amarilla,0.0,Ecuador
9495,Perú,Amarilla,0.0,Peru
9482,Bolivia,Amarilla,0.0,Bolivia
9483,Chile,Amarilla,0.0,Chile
9481,Argentina,Amarilla,0.0,Argentina
9494,Paraguay,Amarilla,0.12000000000000001,Paraguay
9498,Uruguay,Amarilla,0.0,Uruguay
9486,Cuba,Amarilla,0.0,Cuba
9497,República Dominicana,Amarilla,0.0,Dominicana
9496,Puerto Rico,Amarilla,0.0,Puerto Rico
6489,México,Amaya,0.0,Mexico
6487,Guatemala,Amaya,0.0,Guatemala
6486,El Salvador,Amaya,0.14,El Salvador
6488,Honduras,Amaya,0.10047846889952153,Honduras
6490,Nicaragua,Amaya,0.0,Nicaragua
6483,Costa Rica,Amaya,0.0,Costa Rica
6491,Panamá,Amaya,0.0,Panama
6482,Colombia,Amaya,0.0,Colombia
6497,Venezuela,Amaya,0.0,Venezuela
6485,Ecuador,Amaya,0.0,Ecuador
6493,Perú,Amaya,0.0,Peru
6480,Bolivia,Amaya,0.0,Bolivia
6481,Chile,Amaya,0.0,Chile
6479,Argentina,Amaya,0.0,Argentina
6492,Paraguay,Amaya,0.0,Paraguay
6496,Uruguay,Amaya,0.0,Uruguay
6484,Cuba,Amaya,0.0,Cuba
6495,República Dominicana,Amaya,0.0,Dominicana
6494,Puerto Rico,Amaya,0.0,Puerto Rico
8085,México,Andino,0.0,Mexico
8083,Guatemala,Andino,0.0,Guatemala
8082,El Salvador,Andino,0.0,El Salvador
8084,Honduras,Andino,0.05555555555555555,Honduras
8086,Nicaragua,Andino,0.0,Nicaragua
8079,Costa Rica,Andino,0.0,Costa Rica
8087,Panamá,Andino,0.0,Panama
8078,Colombia,Andino,0.0,Colombia
8093,Venezuela,Andino,0.0,Venezuela
8081,Ecuador,Andino,0.0,Ecuador
8089,Perú,Andino,0.0,Peru
8076,Bolivia,Andino,0.0,Bolivia
8077,Chile,Andino,0.0,Chile
8075,Argentina,Andino,0.0,Argentina
8088,Paraguay,Andino,0.0,Paraguay
8092,Uruguay,Andino,0.0,Uruguay
8080,Cuba,Andino,0.0,Cuba
8091,República Dominicana,Andino,0.0,Dominicana
8090,Puerto Rico,Andino,0.0,Puerto Rico
5976,México,Andrade,0.0,Mexico
5974,Guatemala,Andrade,0.0,Guatemala
5973,El Salvador,Andrade,0.0,El Salvador
5975,Honduras,Andrade,0.0,Honduras
5977,Nicaragua,Andrade,0.0,Nicaragua
5970,Costa Rica,Andrade,0.0,Costa Rica
5978,Panamá,Andrade,0.0,Panama
5969,Colombia,Andrade,0.0,Colombia
5984,Venezuela,Andrade,0.0,Venezuela
5972,Ecuador,Andrade,0.08108108108108109,Ecuador
5980,Perú,Andrade,0.0,Peru
5967,Bolivia,Andrade,0.0,Bolivia
5968,Chile,Andrade,0.0,Chile
5966,Argentina,Andrade,0.0,Argentina
5979,Paraguay,Andrade,0.0,Paraguay
5983,Uruguay,Andrade,0.0,Uruguay
5971,Cuba,Andrade,0.0,Cuba
5982,República Dominicana,Andrade,0.0,Dominicana
5981,Puerto Rico,Andrade,0.0,Puerto Rico
12018,México,Antunez,0.0,Mexico
12016,Guatemala,Antunez,0.0,Guatemala
12015,El Salvador,Antunez,0.0,El Salvador
12017,Honduras,Antunez,0.0,Honduras
12019,Nicaragua,Antunez,0.0,Nicaragua
12012,Costa Rica,Antunez,0.0,Costa Rica
12020,Panamá,Antunez,0.0,Panama
12011,Colombia,Antunez,0.0,Colombia
12026,Venezuela,Antunez,0.0,Venezuela
12014,Ecuador,Antunez,0.0,Ecuador
12022,Perú,Antunez,0.0,Peru
12009,Bolivia,Antunez,0.0,Bolivia
12010,Chile,Antunez,0.0,Chile
12008,Argentina,Antunez,0.0,Argentina
12021,Paraguay,Antunez,0.0,Paraguay
12025,Uruguay,Antunez,0.0234375,Uruguay
12013,Cuba,Antunez,0.0,Cuba
12024,República Dominicana,Antunez,0.0,Dominicana
12023,Puerto Rico,Antunez,0.0,Puerto Rico
9263,México,Aparicio,0.0,Mexico
9261,Guatemala,Aparicio,0.0,Guatemala
9260,El Salvador,Aparicio,0.0,El Salvador
9262,Honduras,Aparicio,0.0,Honduras
9264,Nicaragua,Aparicio,0.0,Nicaragua
9257,Costa Rica,Aparicio,0.0,Costa Rica
9265,Panamá,Aparicio,0.04585152838427948,Panama
9256,Colombia,Aparicio,0.0,Colombia
9271,Venezuela,Aparicio,0.0,Venezuela
9259,Ecuador,Aparicio,0.0,Ecuador
9267,Perú,Aparicio,0.0,Peru
9254,Bolivia,Aparicio,0.0,Bolivia
9255,Chile,Aparicio,0.0,Chile
9253,Argentina,Aparicio,0.0,Argentina
9266,Paraguay,Aparicio,0.0,Paraguay
9270,Uruguay,Aparicio,0.0,Uruguay
9258,Cuba,Aparicio,0.0,Cuba
9269,República Dominicana,Aparicio,0.0,Dominicana
9268,Puerto Rico,Aparicio,0.0,Puerto Rico
2005,México,Apaza,0.0,Mexico
2003,Guatemala,Apaza,0.0,Guatemala
2002,El Salvador,Apaza,0.0,El Salvador
2004,Honduras,Apaza,0.0,Honduras
2006,Nicaragua,Apaza,0.0,Nicaragua
1999,Costa Rica,Apaza,0.0,Costa Rica
2007,Panamá,Apaza,0.0,Panama
1998,Colombia,Apaza,0.0,Colombia
2013,Venezuela,Apaza,0.0,Venezuela
2001,Ecuador,Apaza,0.0,Ecuador
2009,Perú,Apaza,0.04849884526558892,Peru
1996,Bolivia,Apaza,0.11666666666666668,Bolivia
1997,Chile,Apaza,0.0,Chile
1995,Argentina,Apaza,0.0,Argentina
2008,Paraguay,Apaza,0.0,Paraguay
2012,Uruguay,Apaza,0.0,Uruguay
2000,Cuba,Apaza,0.0,Cuba
2011,República Dominicana,Apaza,0.0,Dominicana
2010,Puerto Rico,Apaza,0.0,Puerto Rico
10669,México,Aponte,0.0,Mexico
10667,Guatemala,Aponte,0.0,Guatemala
10666,El Salvador,Aponte,0.0,El Salvador
10668,Honduras,Aponte,0.0,Honduras
10670,Nicaragua,Aponte,0.0,Nicaragua
10663,Costa Rica,Aponte,0.0,Costa Rica
10671,Panamá,Aponte,0.0,Panama
10662,Colombia,Aponte,0.0,Colombia
10677,Venezuela,Aponte,0.0,Venezuela
10665,Ecuador,Aponte,0.0,Ecuador
10673,Perú,Aponte,0.0,Peru
10660,Bolivia,Aponte,0.0,Bolivia
10661,Chile,Aponte,0.0,Chile
10659,Argentina,Aponte,0.0,Argentina
10672,Paraguay,Aponte,0.0,Paraguay
10676,Uruguay,Aponte,0.0,Uruguay
10664,Cuba,Aponte,0.0,Cuba
10675,República Dominicana,Aponte,0.0,Dominicana
10674,Puerto Rico,Aponte,0.07142857142857142,Puerto Rico
9434,México,Aquino,0.0,Mexico
9432,Guatemala,Aquino,0.0,Guatemala
9431,El Salvador,Aquino,0.0,El Salvador
9433,Honduras,Aquino,0.0,Honduras
9435,Nicaragua,Aquino,0.0,Nicaragua
9428,Costa Rica,Aquino,0.0,Costa Rica
9436,Panamá,Aquino,0.0,Panama
9427,Colombia,Aquino,0.0,Colombia
9442,Venezuela,Aquino,0.0,Venezuela
9430,Ecuador,Aquino,0.0,Ecuador
9438,Perú,Aquino,0.0,Peru
9425,Bolivia,Aquino,0.0,Bolivia
9426,Chile,Aquino,0.0,Chile
9424,Argentina,Aquino,0.0,Argentina
9437,Paraguay,Aquino,0.12962962962962962,Paraguay
9441,Uruguay,Aquino,0.0,Uruguay
9429,Cuba,Aquino,0.0,Cuba
9440,República Dominicana,Aquino,0.06402439024390244,Dominicana
9439,Puerto Rico,Aquino,0.0,Puerto Rico
4494,México,Arango,0.0,Mexico
4492,Guatemala,Arango,0.0,Guatemala
4491,El Salvador,Arango,0.0,El Salvador
4493,Honduras,Arango,0.0,Honduras
4495,Nicaragua,Arango,0.0,Nicaragua
4488,Costa Rica,Arango,0.0,Costa Rica
4496,Panamá,Arango,0.0,Panama
4487,Colombia,Arango,0.042510121457489884,Colombia
4502,Venezuela,Arango,0.0,Venezuela
4490,Ecuador,Arango,0.0,Ecuador
4498,Perú,Arango,0.0,Peru
4485,Bolivia,Arango,0.0,Bolivia
4486,Chile,Arango,0.0,Chile
4484,Argentina,Arango,0.0,Argentina
4497,Paraguay,Arango,0.0,Paraguay
4501,Uruguay,Arango,0.0,Uruguay
4489,Cuba,Arango,0.0,Cuba
4500,República Dominicana,Arango,0.0,Dominicana
4499,Puerto Rico,Arango,0.0,Puerto Rico
11809,México,Araujo,0.0,Mexico
11807,Guatemala,Araujo,0.0,Guatemala
11806,El Salvador,Araujo,0.0,El Salvador
11808,Honduras,Araujo,0.0,Honduras
11810,Nicaragua,Araujo,0.0,Nicaragua
11803,Costa Rica,Araujo,0.0,Costa Rica
11811,Panamá,Araujo,0.0,Panama
11802,Colombia,Araujo,0.0,Colombia
11817,Venezuela,Araujo,0.04046242774566474,Venezuela
11805,Ecuador,Araujo,0.0,Ecuador
11813,Perú,Araujo,0.0,Peru
11800,Bolivia,Araujo,0.0,Bolivia
11801,Chile,Araujo,0.0,Chile
11799,Argentina,Araujo,0.0,Argentina
11812,Paraguay,Araujo,0.0,Paraguay
11816,Uruguay,Araujo,0.0369718309859155,Uruguay
11804,Cuba,Araujo,0.0,Cuba
11815,República Dominicana,Araujo,0.0,Dominicana
11814,Puerto Rico,Araujo,0.0,Puerto Rico
8503,México,Arauz,0.0,Mexico
8501,Guatemala,Arauz,0.0,Guatemala
8500,El Salvador,Arauz,0.0,El Salvador
8502,Honduras,Arauz,0.0,Honduras
8504,Nicaragua,Arauz,0.08713692946058092,Nicaragua
8497,Costa Rica,Arauz,0.0,Costa Rica
8505,Panamá,Arauz,0.07342657342657342,Panama
8496,Colombia,Arauz,0.0,Colombia
8511,Venezuela,Arauz,0.0,Venezuela
8499,Ecuador,Arauz,0.0,Ecuador
8507,Perú,Arauz,0.0,Peru
8494,Bolivia,Arauz,0.0,Bolivia
8495,Chile,Arauz,0.0,Chile
8493,Argentina,Arauz,0.0,Argentina
8506,Paraguay,Arauz,0.0,Paraguay
8510,Uruguay,Arauz,0.0,Uruguay
8498,Cuba,Arauz,0.0,Cuba
8509,República Dominicana,Arauz,0.0,Dominicana
8508,Puerto Rico,Arauz,0.0,Puerto Rico
3468,México,Aravena,0.0,Mexico
3466,Guatemala,Aravena,0.0,Guatemala
3465,El Salvador,Aravena,0.0,El Salvador
3467,Honduras,Aravena,0.0,Honduras
3469,Nicaragua,Aravena,0.0,Nicaragua
3462,Costa Rica,Aravena,0.0,Costa Rica
3470,Panamá,Aravena,0.0,Panama
3461,Colombia,Aravena,0.0,Colombia
3476,Venezuela,Aravena,0.0,Venezuela
3464,Ecuador,Aravena,0.0,Ecuador
3472,Perú,Aravena,0.0,Peru
3459,Bolivia,Aravena,0.0,Bolivia
3460,Chile,Aravena,0.06158357771260997,Chile
3458,Argentina,Aravena,0.0,Argentina
3471,Paraguay,Aravena,0.0,Paraguay
3475,Uruguay,Aravena,0.0,Uruguay
3463,Cuba,Aravena,0.0,Cuba
3474,República Dominicana,Aravena,0.0,Dominicana
3473,Puerto Rico,Aravena,0.0,Puerto Rico
3126,México,Araya,0.0,Mexico
3124,Guatemala,Araya,0.0,Guatemala
3123,El Salvador,Araya,0.0,El Salvador
3125,Honduras,Araya,0.0,Honduras
3127,Nicaragua,Araya,0.0,Nicaragua
3120,Costa Rica,Araya,0.21875,Costa Rica
3128,Panamá,Araya,0.0,Panama
3119,Colombia,Araya,0.0,Colombia
3134,Venezuela,Araya,0.0,Venezuela
3122,Ecuador,Araya,0.0,Ecuador
3130,Perú,Araya,0.0,Peru
3117,Bolivia,Araya,0.0,Bolivia
3118,Chile,Araya,0.13636363636363638,Chile
3116,Argentina,Araya,0.0,Argentina
3129,Paraguay,Araya,0.0,Paraguay
3133,Uruguay,Araya,0.0,Uruguay
3121,Cuba,Araya,0.0,Cuba
3132,República Dominicana,Araya,0.0,Dominicana
3131,Puerto Rico,Araya,0.0,Puerto Rico
4988,México,Arce,0.0,Mexico
4986,Guatemala,Arce,0.0,Guatemala
4985,El Salvador,Arce,0.0,El Salvador
4987,Honduras,Arce,0.0,Honduras
4989,Nicaragua,Arce,0.0,Nicaragua
4982,Costa Rica,Arce,0.09210526315789473,Costa Rica
4990,Panamá,Arce,0.0,Panama
4981,Colombia,Arce,0.0,Colombia
4996,Venezuela,Arce,0.0,Venezuela
4984,Ecuador,Arce,0.0,Ecuador
4992,Perú,Arce,0.0,Peru
4979,Bolivia,Arce,0.0,Bolivia
4980,Chile,Arce,0.0,Chile
4978,Argentina,Arce,0.0,Argentina
4991,Paraguay,Arce,0.06158357771260997,Paraguay
4995,Uruguay,Arce,0.0,Uruguay
4983,Cuba,Arce,0.0,Cuba
4994,República Dominicana,Arce,0.0,Dominicana
4993,Puerto Rico,Arce,0.0,Puerto Rico
6584,México,Arevalo,0.0,Mexico
6582,Guatemala,Arevalo,0.0,Guatemala
6581,El Salvador,Arevalo,0.09170305676855896,El Salvador
6583,Honduras,Arevalo,0.0,Honduras
6585,Nicaragua,Arevalo,0.0,Nicaragua
6578,Costa Rica,Arevalo,0.0,Costa Rica
6586,Panamá,Arevalo,0.0,Panama
6577,Colombia,Arevalo,0.0,Colombia
6592,Venezuela,Arevalo,0.0,Venezuela
6580,Ecuador,Arevalo,0.0,Ecuador
6588,Perú,Arevalo,0.0,Peru
6575,Bolivia,Arevalo,0.0,Bolivia
6576,Chile,Arevalo,0.0,Chile
6574,Argentina,Arevalo,0.0,Argentina
6587,Paraguay,Arevalo,0.0,Paraguay
6591,Uruguay,Arevalo,0.0,Uruguay
6579,Cuba,Arevalo,0.0,Cuba
6590,República Dominicana,Arevalo,0.0,Dominicana
6589,Puerto Rico,Arevalo,0.0,Puerto Rico
5349,México,Arguedas,0.0,Mexico
5347,Guatemala,Arguedas,0.0,Guatemala
5346,El Salvador,Arguedas,0.0,El Salvador
5348,Honduras,Arguedas,0.0,Honduras
5350,Nicaragua,Arguedas,0.0,Nicaragua
5343,Costa Rica,Arguedas,0.06461538461538462,Costa Rica
5351,Panamá,Arguedas,0.0,Panama
5342,Colombia,Arguedas,0.0,Colombia
5357,Venezuela,Arguedas,0.0,Venezuela
5345,Ecuador,Arguedas,0.0,Ecuador
5353,Perú,Arguedas,0.0,Peru
5340,Bolivia,Arguedas,0.0,Bolivia
5341,Chile,Arguedas,0.0,Chile
5339,Argentina,Arguedas,0.0,Argentina
5352,Paraguay,Arguedas,0.0,Paraguay
5356,Uruguay,Arguedas,0.0,Uruguay
5344,Cuba,Arguedas,0.0,Cuba
5355,República Dominicana,Arguedas,0.0,Dominicana
5354,Puerto Rico,Arguedas,0.0,Puerto Rico
6508,México,Argueta,0.0,Mexico
6506,Guatemala,Argueta,0.038817005545286505,Guatemala
6505,El Salvador,Argueta,0.13375796178343952,El Salvador
6507,Honduras,Argueta,0.06104651162790698,Honduras
6509,Nicaragua,Argueta,0.0,Nicaragua
6502,Costa Rica,Argueta,0.0,Costa Rica
6510,Panamá,Argueta,0.0,Panama
6501,Colombia,Argueta,0.0,Colombia
6516,Venezuela,Argueta,0.0,Venezuela
6504,Ecuador,Argueta,0.0,Ecuador
6512,Perú,Argueta,0.0,Peru
6499,Bolivia,Argueta,0.0,Bolivia
6500,Chile,Argueta,0.0,Chile
6498,Argentina,Argueta,0.0,Argentina
6511,Paraguay,Argueta,0.0,Paraguay
6515,Uruguay,Argueta,0.0,Uruguay
6503,Cuba,Argueta,0.0,Cuba
6514,República Dominicana,Argueta,0.0,Dominicana
6513,Puerto Rico,Argueta,0.0,Puerto Rico
1131,México,Arias,0.0,Mexico
1129,Guatemala,Arias,0.0,Guatemala
1128,El Salvador,Arias,0.05691056910569106,El Salvador
1130,Honduras,Arias,0.0,Honduras
1132,Nicaragua,Arias,0.0,Nicaragua
1125,Costa Rica,Arias,0.19090909090909092,Costa Rica
1133,Panamá,Arias,0.0,Panama
1124,Colombia,Arias,0.08677685950413223,Colombia
1139,Venezuela,Arias,0.04303278688524591,Venezuela
1127,Ecuador,Arias,0.048723897911832945,Ecuador
1135,Perú,Arias,0.03201219512195122,Peru
1122,Bolivia,Arias,0.05526315789473685,Bolivia
1123,Chile,Arias,0.0,Chile
1121,Argentina,Arias,0.04038461538461539,Argentina
1134,Paraguay,Arias,0.0,Paraguay
1138,Uruguay,Arias,0.0,Uruguay
1126,Cuba,Arias,0.0532994923857868,Cuba
1137,República Dominicana,Arias,0.13043478260869565,Dominicana
1136,Puerto Rico,Arias,0.0,Puerto Rico
6413,México,Armijos,0.0,Mexico
6411,Guatemala,Armijos,0.0,Guatemala
6410,El Salvador,Armijos,0.0,El Salvador
6412,Honduras,Armijos,0.0,Honduras
6414,Nicaragua,Armijos,0.0,Nicaragua
6407,Costa Rica,Armijos,0.0,Costa Rica
6415,Panamá,Armijos,0.0,Panama
6406,Colombia,Armijos,0.0,Colombia
6421,Venezuela,Armijos,0.0,Venezuela
6409,Ecuador,Armijos,0.030612244897959186,Ecuador
6417,Perú,Armijos,0.0,Peru
6404,Bolivia,Armijos,0.0,Bolivia
6405,Chile,Armijos,0.0,Chile
6403,Argentina,Armijos,0.0,Argentina
6416,Paraguay,Armijos,0.0,Paraguay
6420,Uruguay,Armijos,0.0,Uruguay
6408,Cuba,Armijos,0.0,Cuba
6419,República Dominicana,Armijos,0.0,Dominicana
6418,Puerto Rico,Armijos,0.0,Puerto Rico
5197,México,Arroyo,0.0,Mexico
5195,Guatemala,Arroyo,0.0,Guatemala
5194,El Salvador,Arroyo,0.0,El Salvador
5196,Honduras,Arroyo,0.0,Honduras
5198,Nicaragua,Arroyo,0.0,Nicaragua
5191,Costa Rica,Arroyo,0.07094594594594596,Costa Rica
5199,Panamá,Arroyo,0.0,Panama
5190,Colombia,Arroyo,0.0,Colombia
5205,Venezuela,Arroyo,0.0,Venezuela
5193,Ecuador,Arroyo,0.0,Ecuador
5201,Perú,Arroyo,0.0,Peru
5188,Bolivia,Arroyo,0.0,Bolivia
5189,Chile,Arroyo,0.0,Chile
5187,Argentina,Arroyo,0.0,Argentina
5200,Paraguay,Arroyo,0.0,Paraguay
5204,Uruguay,Arroyo,0.0,Uruguay
5192,Cuba,Arroyo,0.0,Cuba
5203,República Dominicana,Arroyo,0.0,Dominicana
5202,Puerto Rico,Arroyo,0.09090909090909091,Puerto Rico
8997,México,Atencio,0.0,Mexico
8995,Guatemala,Atencio,0.0,Guatemala
8994,El Salvador,Atencio,0.0,El Salvador
8996,Honduras,Atencio,0.0,Honduras
8998,Nicaragua,Atencio,0.0,Nicaragua
8991,Costa Rica,Atencio,0.0,Costa Rica
8999,Panamá,Atencio,0.0711864406779661,Panama
8990,Colombia,Atencio,0.0,Colombia
9005,Venezuela,Atencio,0.0,Venezuela
8993,Ecuador,Atencio,0.0,Ecuador
9001,Perú,Atencio,0.0,Peru
8988,Bolivia,Atencio,0.0,Bolivia
8989,Chile,Atencio,0.0,Chile
8987,Argentina,Atencio,0.0,Argentina
9000,Paraguay,Atencio,0.0,Paraguay
9004,Uruguay,Atencio,0.0,Uruguay
8992,Cuba,Atencio,0.0,Cuba
9003,República Dominicana,Atencio,0.0,Dominicana
9002,Puerto Rico,Atencio,0.0,Puerto Rico
9643,México,Avalos,0.0,Mexico
9641,Guatemala,Avalos,0.0,Guatemala
9640,El Salvador,Avalos,0.0,El Salvador
9642,Honduras,Avalos,0.0,Honduras
9644,Nicaragua,Avalos,0.0,Nicaragua
9637,Costa Rica,Avalos,0.0,Costa Rica
9645,Panamá,Avalos,0.0,Panama
9636,Colombia,Avalos,0.0,Colombia
9651,Venezuela,Avalos,0.0,Venezuela
9639,Ecuador,Avalos,0.0,Ecuador
9647,Perú,Avalos,0.0,Peru
9634,Bolivia,Avalos,0.0,Bolivia
9635,Chile,Avalos,0.0,Chile
9633,Argentina,Avalos,0.0,Argentina
9646,Paraguay,Avalos,0.07216494845360825,Paraguay
9650,Uruguay,Avalos,0.0,Uruguay
9638,Cuba,Avalos,0.0,Cuba
9649,República Dominicana,Avalos,0.0,Dominicana
9648,Puerto Rico,Avalos,0.0,Puerto Rico
1549,México,Avila,0.05276381909547739,Mexico
1547,Guatemala,Avila,0.0,Guatemala
1546,El Salvador,Avila,0.0,El Salvador
1548,Honduras,Avila,0.11931818181818182,Honduras
1550,Nicaragua,Avila,0.0,Nicaragua
1543,Costa Rica,Avila,0.0,Costa Rica
1551,Panamá,Avila,0.05555555555555555,Panama
1542,Colombia,Avila,0.04516129032258065,Colombia
1557,Venezuela,Avila,0.0,Venezuela
1545,Ecuador,Avila,0.03376205787781351,Ecuador
1553,Perú,Avila,0.0,Peru
1540,Bolivia,Avila,0.0,Bolivia
1541,Chile,Avila,0.0,Chile
1539,Argentina,Avila,0.03317535545023697,Argentina
1552,Paraguay,Avila,0.0,Paraguay
1556,Uruguay,Avila,0.0,Uruguay
1544,Cuba,Avila,0.04477611940298508,Cuba
1555,República Dominicana,Avila,0.0,Dominicana
1554,Puerto Rico,Avila,0.07692307692307693,Puerto Rico
1568,México,Ayala,0.0,Mexico
1566,Guatemala,Ayala,0.0,Guatemala
1565,El Salvador,Ayala,0.13548387096774195,El Salvador
1567,Honduras,Ayala,0.0,Honduras
1569,Nicaragua,Ayala,0.0,Nicaragua
1562,Costa Rica,Ayala,0.0,Costa Rica
1570,Panamá,Ayala,0.0,Panama
1561,Colombia,Ayala,0.0,Colombia
1576,Venezuela,Ayala,0.0,Venezuela
1564,Ecuador,Ayala,0.0,Ecuador
1572,Perú,Ayala,0.03225806451612903,Peru
1559,Bolivia,Ayala,0.0472972972972973,Bolivia
1560,Chile,Ayala,0.0,Chile
1558,Argentina,Ayala,0.03245749613601236,Argentina
1571,Paraguay,Ayala,0.17213114754098363,Paraguay
1575,Uruguay,Ayala,0.0,Uruguay
1563,Cuba,Ayala,0.0,Cuba
1574,República Dominicana,Ayala,0.0,Dominicana
1573,Puerto Rico,Ayala,0.24418604651162792,Puerto Rico
5102,México,Badilla,0.0,Mexico
5100,Guatemala,Badilla,0.0,Guatemala
5099,El Salvador,Badilla,0.0,El Salvador
5101,Honduras,Badilla,0.0,Honduras
5103,Nicaragua,Badilla,0.0,Nicaragua
5096,Costa Rica,Badilla,0.07692307692307693,Costa Rica
5104,Panamá,Badilla,0.0,Panama
5095,Colombia,Badilla,0.0,Colombia
5110,Venezuela,Badilla,0.0,Venezuela
5098,Ecuador,Badilla,0.0,Ecuador
5106,Perú,Badilla,0.0,Peru
5093,Bolivia,Badilla,0.0,Bolivia
5094,Chile,Badilla,0.0,Chile
5092,Argentina,Badilla,0.0,Argentina
5105,Paraguay,Badilla,0.0,Paraguay
5109,Uruguay,Badilla,0.0,Uruguay
5097,Cuba,Badilla,0.0,Cuba
5108,República Dominicana,Badilla,0.0,Dominicana
5107,Puerto Rico,Badilla,0.0,Puerto Rico
9339,México,Baez,0.0,Mexico
9337,Guatemala,Baez,0.0,Guatemala
9336,El Salvador,Baez,0.0,El Salvador
9338,Honduras,Baez,0.0,Honduras
9340,Nicaragua,Baez,0.0,Nicaragua
9333,Costa Rica,Baez,0.0,Costa Rica
9341,Panamá,Baez,0.0,Panama
9332,Colombia,Baez,0.0,Colombia
9347,Venezuela,Baez,0.0,Venezuela
9335,Ecuador,Baez,0.0,Ecuador
9343,Perú,Baez,0.0,Peru
9330,Bolivia,Baez,0.0,Bolivia
9331,Chile,Baez,0.0,Chile
9329,Argentina,Baez,0.0,Argentina
9342,Paraguay,Baez,0.168,Paraguay
9346,Uruguay,Baez,0.0,Uruguay
9334,Cuba,Baez,0.0,Cuba
9345,República Dominicana,Baez,0.13207547169811323,Dominicana
9344,Puerto Rico,Baez,0.043298969072164954,Puerto Rico
7762,México,Banegas,0.0,Mexico
7760,Guatemala,Banegas,0.0,Guatemala
7759,El Salvador,Banegas,0.0,El Salvador
7761,Honduras,Banegas,0.09051724137931035,Honduras
7763,Nicaragua,Banegas,0.0,Nicaragua
7756,Costa Rica,Banegas,0.0,Costa Rica
7764,Panamá,Banegas,0.0,Panama
7755,Colombia,Banegas,0.0,Colombia
7770,Venezuela,Banegas,0.0,Venezuela
7758,Ecuador,Banegas,0.0,Ecuador
7766,Perú,Banegas,0.0,Peru
7753,Bolivia,Banegas,0.0,Bolivia
7754,Chile,Banegas,0.0,Chile
7752,Argentina,Banegas,0.0,Argentina
7765,Paraguay,Banegas,0.0,Paraguay
7769,Uruguay,Banegas,0.0,Uruguay
7757,Cuba,Banegas,0.0,Cuba
7768,República Dominicana,Banegas,0.0,Dominicana
7767,Puerto Rico,Banegas,0.0,Puerto Rico
6812,México,Barahona,0.0,Mexico
6810,Guatemala,Barahona,0.0,Guatemala
6809,El Salvador,Barahona,0.04941176470588235,El Salvador
6811,Honduras,Barahona,0.08786610878661087,Honduras
6813,Nicaragua,Barahona,0.0,Nicaragua
6806,Costa Rica,Barahona,0.0,Costa Rica
6814,Panamá,Barahona,0.0,Panama
6805,Colombia,Barahona,0.0,Colombia
6820,Venezuela,Barahona,0.0,Venezuela
6808,Ecuador,Barahona,0.0,Ecuador
6816,Perú,Barahona,0.0,Peru
6803,Bolivia,Barahona,0.0,Bolivia
6804,Chile,Barahona,0.0,Chile
6802,Argentina,Barahona,0.0,Argentina
6815,Paraguay,Barahona,0.0,Paraguay
6819,Uruguay,Barahona,0.0,Uruguay
6807,Cuba,Barahona,0.0,Cuba
6818,República Dominicana,Barahona,0.0,Dominicana
